name,username,description,location,followers,numberstatuses,time,tweets,Unnamed: 8,Sentiment
Abu Ibn Taha,Abu_Ibn_Taha,,سرت‎ Sirte,73,23,3/25/2016 12:00,RT @bd__news: #ISIL captures rebel stronghold of Saham al-Jawlan in #Daraa - Map https://t.co/tk1OiMklRa,,Neutral
The Caravan,Freedom_speech2,"Monitoring terrorism threats. Bringing live coverage and updates on MENA, Freelance Journalist , RTs and Favs aren't endorsement","Geneva, Switzerland",3233,9180,3/25/2016 12:02,"RT @scottmikey1111: #FSA &amp; Co., along with #SAA are now openly getting help from both #RuAF and #USAF against #ISIS. This is shaping the ne…",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 12:18,"RT @abutariq038: As Salam Alaykum, Back AGAIN! Please F0ll0w &amp; Retweet 
Jazak'Allah Khair",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 12:20,@abutariq038 Walaikum Msalam Akhii mimi wamenisahau,,Neutral
EPIC,EPlC24,,,771,247,3/25/2016 12:36,"RT @Nidalgazaui: Jaish Al Islam Convoy on the way to fight #IS in Western #Daraa.

But haven't the manpower to defend sheikh miskeen? https…",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 12:58,The dumb Kafranbel.. #Syria https://t.co/lBVIyX0dMR,,Negative
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:02,'Terrorism' was fighting #Iran &amp; its sectarian brutal proxies in #Iraq since 2003 when majority of dumb #Syria|ns were cheering #Hezbollah..,,Negative
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:08,"RT @safeteay: Support Follow and Retweet
Abutariq Almuhajir
@abutariq038 
Aisha Khansa
@Aishakhansa1",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:14,#Uwajibu Wa Jihad https://t.co/35jKZl3xzb,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:15,"RT @SkyNews: Explosion heard during police operation in Brussels borough of Schaerbeek, local media reports https://t.co/imi2s5EovU",,Neutral
EPIC,EPlC24,,,771,247,3/25/2016 13:17,RT @wwayyf44rer: Two explosions in #Brussels #Belgium,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:19,#USA to announce another rumor soon: #ISIS ‘Second in Command’ Haji Imam was killed in a Coalition strike in #Syria https://t.co/0wwjrZXrtX,,Negative
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:22,Sheikh Aboud Rogo {Rahimahullah}   Ni nini jihad https://t.co/GNmMU3E3hR,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:32,Vita vya Iman na kufr; Samir khan {Rahimahullah} https://t.co/5iAgSQuHsy,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:34,"RT @abutariq038: Follow they a hush to the kuffars
@Baqiyah_Khilafa 
@safeteay @hajar_cantlie02 
@OzWitness143 
 @Chinja_Kafiir
@abdulmatin…",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:34,@MousaAlomar قديم وليس في تدمر,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:38,"RT @ABUHIBBAN9: بسم الله الرحمن الرحيم 

السلام عليكم ورحمة الله وبركاته",,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:43,Western media promoted icon; sectarian #Iraq|i Shiite militant Abu Azrael promises to raise his flag on Kabaa #Saudi https://t.co/aTzwxq63Hf,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 13:48,RT @WarMonitor: Liwa Shuhada Yarmouk captured Sahm al-Golan in #Daraa &amp; now advancing into Hayt where clashes are ongoing on outskirts,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:54,@eldorar1 قديم الفيديو يا ناس وليس في تدمر,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 13:56,"@VivaRevolt No, they did not take the Citadel yet",,Neutral
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 14:01,Hasbuna Allah wa ne'em Alwakil !! May Allah protect our brothers in #Palmyra  https://t.co/eEHLaY6Zi7,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:01,#Peshmerga prominent officer General Jalel Hawwas was killed &amp; 3 others in an IED attack in #Diyala province.. #Iraq https://t.co/U2itMOg2DU,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:04,@Bartek_Kuberski Reports on the ground may kiss my ass @VivaRevolt,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:06,RT @TheRealBTL: #Syria: ISIS using ATGM near Deir Ez Zour airport. Say they hit a tank. https://t.co/qTRIVsLbcH,,Positive
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 14:11,He said VIDEO &amp; I will add WATCH IT.. https://t.co/ARKni9Bj0J,,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:13,"Where are those who were worried about Palmyra castle ? Are you sleeping @UNESCO ? #Save_Palmyra_and_his_people

https://t.co/LdBeq7VgXL",,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:16,@lan_atharan Je pense qu'ils parlent de Abu Ala al-Afri,,Neutral
Abu Ibn Taha,Abu_Ibn_Taha,,سرت‎ Sirte,73,23,3/25/2016 14:17,"Hit and sunk !!!! Thanks for your help #LNAF Allahu Akbar !
#IS #LIBYA 
https://t.co/loWCt2Q3Fl",,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:18,WHOA! #ISIS massive VBIED rocked #DeirEzzor air-base. Many SAA thugs reportedly killed &amp; injured.. #Syria https://t.co/h1JDXNFhhG,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:21,@BrunFree I was sarcastic man.. loooool..,,Positive
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:24,"For your information; #Iraq|i defense ministry has also confirmed the death of #ISIS Second in Command ""Haji Imam"" in 13th of May 2015..",,Positive
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:29,@Serdariqritiya global radicalization loading ....,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:30,@IQsunni مبروك.. رجعلك حسابك؟,,Neutral
Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,32156,17544,3/25/2016 14:35,#BreakingNews A double massive #ISIS VBIEDs attacked #Assad's army west #Palmyra now.. Reports of mass causalities.. #Syria,,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:35,@lan_atharan en tous cas le numéro 2 c'est bien lui à voir donc,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:41,RT @RamiAlLolah: WHOA! #ISIS massive VBIED rocked #DeirEzzor air-base. Many SAA thugs reportedly killed &amp; injured.. #Syria https://t.co/h1J…,,Positive
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:43,I'm alone to notice that Jaish Al Fateh have launched 0 major operation just like Nusra ? Are they included in the cease fire ?,,Positive
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:45,"RT @Anak_Sabil10: Bismillahir Rahmanir Raheem 
 Assalamo alaykom..  Back again! Support n Retweet me Fi sabilillah..😊😇🌹",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:45,"RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔  n  $U💣💣⚙RT  🌹🗡 @anak_sabil10 🗡
⚙ur Ukhti 🌹@anak_sabil10 🌹@anak_sabil10 🌹🗡🌹 https://t.co/Vof5IAJHjl",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:46,RT @RamiAlLolah: #BreakingNews A double massive #ISIS VBIEDs attacked #Assad's army west #Palmyra now.. Reports of mass causalities.. #Syria,,Neutral
EPIC,EPlC24,,,771,247,3/25/2016 14:46,"RT @NusantarWitness: expect public outcry
https://t.co/Yt3x1Y6l1p",,Neutral
Abu Ibn Taha,Abu_Ibn_Taha,,سرت‎ Sirte,73,23,3/25/2016 14:46,answering your question @Saad_Abu_Ziyad  https://t.co/d0eHdOVYrW,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:47,"RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔  n  $U💣💣⚙RT  🌹🗡 @UmmLina111 🌹
⚙ur Ukhti 🌹 @UmmLina111  🌹 @UmmLina111 🗡🌹 https://t.co/HrGPCbWkUN",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:47,"RT @_b1vrnas1ha_: F⚙🗡🗡⚙⚔  n  $U💣💣⚙RT  ⚔ @Abu26H7 ⚔ 
⚙Ur Respected Akhi ⚔ @Abu26H7 ⚔ @Abu26H7 ⚔",,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 14:50,RT @LeParisien_77: Meaux : il crie « Vive Daech » devant le centre de recrutement de l’armée https://t.co/orGWotsy1F,,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 14:50,RT @_jazmine_07_: Follow and support our brother ⚔@AdemDabiq⚔,,Neutral
The Caravan,Freedom_speech2,"Monitoring terrorism threats. Bringing live coverage and updates on MENA, Freelance Journalist , RTs and Favs aren't endorsement","Geneva, Switzerland",3233,9180,3/25/2016 14:56,"RT @KhateebDimashqi: So, FSA ""New Syrian Army"" from Jordan, Russian specops/helicopters/airforce, shia militias, ""SAA"", US aircraft, all hi…",,Positive
EPIC,EPlC24,,,771,247,3/25/2016 14:59,RT @scholarsofhaq1m: “Allah knows what is the best for you and when it’s best for you to have it.”,,Positive
EPIC,EPlC24,,,771,247,3/25/2016 14:59,"RT @scholarsofhaq1m: “The whole world from its beginning until its end is not worth an hour of sadness, so what about the sadness of whole …",,Positive
EPIC,EPlC24,,,771,247,3/25/2016 15:00,"RT @MEMRIReports: VIDEO: Pro-ISIS Jamaican Sheikh: Use Bullet, Not Ballot; All Homosexuals Must Be Killed https://t.co/GfhqtAPLBQ https://t…",,Negative
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:01,"#IslamicState 
#WilayatAlKhayr
(Aspects from the attack of sthe soldiers of Khilafah near #AlKhayr Military Airport

https://t.co/IeWBvq6Tjz",,Neutral
Abu Ibn Taha,Abu_Ibn_Taha,,سرت‎ Sirte,73,23,3/25/2016 15:03,"next step : MISRATA !!! 
@Saad_Abu_Ziyad  
#lybia",,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 15:05,@_Qariban lol,,Positive
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 15:06,"RT @FreeEgyptPress: #Egypt's youngest prisoner : Sohaib Emad, tortured and not able to walk anymore 
in prison over 2 years https://t.co/fv…",,Negative
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:08,All of them against one small group of Muwahideen in #Palmyra ! Allah Akbar   https://t.co/uZpBgAuq52,,Negative
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:08,"دعم عاجلا ولا آجل
@ghnimah2 
@ghnimah2",,Neutral
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:09,Ha ha  https://t.co/m7kisZ4500,,Neutral
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:10,"RT @wwayyf44rer: Reports Iraqi army shelling on #Fallujah today wounded a mother, but killed her unborn child",,Negative
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:13,"Salam alaikum
Duas for Islamic State today please",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:14,"RT @bavagujar: کیا پاکستان سے کما کر عشر ایران بهجوانے والے شیعہ لیڈروں میں سے کسی نے ایران کی پاکستان میں دہشت گردی پر احتجاج کیا 
#GoBack…",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:14,"Shuhada Alyarmouk
Liberation of Sahm Joulan from secualrist FSA and Alqaeda apostates after they fled to Hayt town https://t.co/svi1pPQepx",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:15,"RT @markito0171: #Syria #Daraa  #IS- offshoot ""Yarmouk Martyrs Brigade"" declare
Hayt town to ""military zone"" https://t.co/RoGF7nSaVz https:…",,Negative
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:16,RT @Nidalgazaui: At least 15 #Iraqi Soldiers killed in Western #Anbar by several Explosions,,Negative
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:16,"RT @PalmyraPioneer: #Palmyra is still under the control of #ISIS. 
#SAA in its positions Without any progress.
The Shelling is still contin…",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:16,They declare Hayt a military zone and allow civilians until tomorrow maghrib time to leave and injured to receive treatment in Sahm Joulan,,Negative
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:18,"Yes they started,now world aware,every time got sufferings in Europ etc they start spreading falsies  https://t.co/34FPyKoV4M",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:19,"RT @ghnimah2: #IslamicState 
#WilayatAlKhayr
(Aspects from the attack of sthe soldiers of Khilafah near #AlKhayr Military Airport

https://…",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:19,Hahaha 😉 and now US killed again after an year https://t.co/BxSaSykrQn,,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:19,RT @RamiAlLolah: #Peshmerga prominent officer General Jalel Hawwas was killed &amp; 3 others in an IED attack in #Diyala province.. #Iraq https…,,Positive
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:21,"RT @MiddleEastEye: ISIS are still in control of Palmyra, according to new propaganda video https://t.co/lYKPjeDaxR https://t.co/qxX7RvTXjU",,Positive
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:22,RT @Conflicts: BREAKING: US official says at least two Americans killed in #BrusselsAttacks - @AlArabiya_Eng,,Negative
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:22,"RT @Conflicts: Belgian authorities release photo of wanted #BrusselsAttacks suspect Naim al-Hamed. #Syria national. - @Joyce_Karam

https:/…",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:22,"Islamic State
Wilaya Alanbar
Tour of Islamic State city of Rutba
https://t.co/sqQUGql0jv https://t.co/yB6Zeg3hbF",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:22,"RT @WorldConflictNe: #Latest
Killed soldiers in convoy attack in Makhmor belonged to Iraqi Army 15th Division https://t.co/95j01rvQRD",,Positive
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:23,US son of a bitch after he bumped into the soldiers of the khilafah in Belgium https://t.co/NdfQ1c9PXS,,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:23,"RT @WorldConflictNe: #Latest
About 30 killed in Iraqi Army ranks in a bomb attack followed by intense clashes wid #IS in Western Anbar
 
 h…",,Positive
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:24,"All these vehicles and all that man power got ambushed so bad by #IS for 9 minutes &amp; All transferred to HELL #Iraq 
 https://t.co/4Wr8gFJ1EU",,Negative
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:24,"Why is Asad so determined to capture Tadmur?
He wants to connect deir alzour and secure it before rebels do
Then will have raqqa besieged",,Positive
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:24,"RT @Turkish_Defence: #TAF has neutralized 71 usa proxy terrorists (#pkk) in Nusaybin town of Mardin city, in 12 days.
#Turkey
https://t.co/…",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:25,&amp; what about the complete cities which asad and allies destroyed &amp; the milions of people those suffered bcz of devil https://t.co/PuBXUI2YD8,,Positive
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:26,"RT @RizwanSajid8: یہ آگ کے پجاری کبھی بهی امت مسلمہ کے خیر خواہ نہیں ہو سکتے
 #GoBackRouhani",,Neutral
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:26,@wre8s6kbo9k JazakAllah Khair Akhi,,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:26,"RT @bavagujar: بلوچستان میں دہشت گردی 
گودار کے مقابلے چاربہاه 
پاکستان میں فرقہ وارنہ فسادات
اقوام متحده میں پاکستانئ سمندری حدود کی مخالف…",,Neutral
Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.
Retweet is not endorsement.",,850,7368,3/25/2016 15:27,"RT @IbnQitalll: #AQ Ansar Dine claimed bombings on vehicles belonging to MINUSMA
forces in #Kidal and Malian soldiers in #Menaka.",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:27,"Islamic State
Wilaya Halab
2 martyrdom ops by shamis eradicated apostate Syrian mercenaries in Touqli village https://t.co/AeJV2DDIj1",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:28,"Asad owned paper 
Expert in Egypt now
No credibility  https://t.co/TgObxOfSW2",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:29,"""US coaltlion troops morale are shaken
We hear their conversations and they all just want to go home""",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:31,Make dua Tadmur becomes a Benghazi instead of falling,,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:32,"Ex JN amir of ghouta and now of Badiya makes dua Asad destroyed at Tadmur and dua against Aloush group 
https://t.co/ecpI6twUli",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:36,"Situation in South west Dar3a
Apostate FSA and alqaeda allies trapped in Hayt town
No wonder galaxy fled Dar3a https://t.co/MtaJ8BLlD6",,Negative
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:37,Meet the Jews of Arabia = A'al-Salool = A'al-Saud  https://t.co/SsP5o3e0qE,,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:38,"Life of JN leader abu mariya alniqabi
Sadam fidain
US debathification
joins ISI
Flees Iraq to Syria
Flees dier alzour
Flees dar3a
Next?",,Neutral
Abu Musab Al-Amreeki,alamreeki4,Coming back after suspension | Never give up the fight | News about #MENA & #Khurasan | RT not endorsement | Add me please to your Telegram @al_amreeki,Earth,74,121,3/25/2016 15:41,"How many times they killed him ? Lol
Don't they understand that those ppl LOOKING for that &amp; Wishing that #Shahada  https://t.co/Dkg5fVqS0i",,Positive
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:41,RT @Remy8289: Bismillah,,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:43,Beauty of Islamic State city Rutba https://t.co/60PURDl81t,,Neutral
Abu Ibn Taha,Abu_Ibn_Taha,,سرت‎ Sirte,73,23,3/25/2016 15:47,"Who ever Allah wants good for Him, He puts them to test ...",,Positive
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:51,"Got a spa day tomorrow 
Lol",,Positive
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:51,@abutariq038 Sina akhii alafu online hazipatikani,,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:51,"Five years since the revolt against secular asad and they only control Idlib
What a waste of 450000 deaths. https://t.co/wvA9CKMQNW",,Negative
War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7305,6914,3/25/2016 15:52,"RT @safa_tv: #كي_لا_ننسى
يوم شمت شيعة #لبنان بجوع #مضايا
على خطاهم شمت #روافض #العراق
بجوع #الفلوجة فصبر جميل.
#الفلوجة_تقتل_جوعا https://t…",,Neutral
The Caravan,Freedom_speech2,"Monitoring terrorism threats. Bringing live coverage and updates on MENA, Freelance Journalist , RTs and Favs aren't endorsement","Geneva, Switzerland",3233,9180,3/25/2016 15:55,"RT @7layers_: Arab-armies are a joke; If it wasn't for the US &amp; #Russia helping their dictator-puppets, #ISIS would have taking over the wh…",,Neutral
Jazrawi_Joulan,Jazrawi_Joulan,,,402,61,3/25/2016 15:56,"Asad killed 400000 Syrians
FSA kills Asad Syrians
FSA and allies allow US to bomb Syrians

Syrians are a disgraced nation
No honour",,Negative
NEW SHOUTOUT,Baqiyah_Khilafa,FOR SUPPORTERS OF KHILAFAH,,191,169,3/25/2016 15:57,@abutariq038 Ninazo napia zapatikana wng youtube,,Neutral
The Caravan,Freedom_speech2,"Monitoring terrorism threats. Bringing live coverage and updates on MENA, Freelance Journalist , RTs and Favs aren't endorsement","Geneva, Switzerland",3233,9180,3/25/2016 15:57,"RT @Jazrawi_Joulan: Salam alaikum
Duas for Islamic State today please",,Neutral
الهنود الحمر كوكونة,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA","Texas, USA",1633,4294,3/25/2016 16:03,"@fasabrun_jameel  @lan_atharan mieux vaut attendre , ils aiment ambiancer la galerie pour rien",,Neutral
